"","data","municipio_id","municipio","casos_acumulado","Casos.Estimado","t","Casos.Forecast","Casos.Lo.80","Casos.Hi.80","Casos.Lo.95","Casos.Hi.95","obitos_acumulado","Obitos.Estimado","Obitos.Forecast","Obitos.Lo.80","Obitos.Hi.80","Obitos.Lo.95","Obitos.Hi.95"
"9703",2020-05-03,2926103,"Retirolândia",1,0.999552786484606,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9704",2020-05-04,2926103,"Retirolândia",1,1.00134163612675,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9705",2020-05-05,2926103,"Retirolândia",1,1.00000199384786,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9706",2020-05-06,2926103,"Retirolândia",1,1.00000114072335,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9707",2020-05-07,2926103,"Retirolândia",3,1.17798248166308,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9708",2020-05-08,2926103,"Retirolândia",3,3.49151315569646,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9709",2020-05-09,2926103,"Retirolândia",3,3.39245794205087,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9710",2020-05-10,2926103,"Retirolândia",3,3.32300089699179,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9711",2020-05-11,2926103,"Retirolândia",3,3.2712912383523,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9712",2020-05-12,2926103,"Retirolândia",5,3.26797014745148,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9713",2020-05-13,2926103,"Retirolândia",5,5.48084136400603,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9714",2020-05-14,2926103,"Retirolândia",5,5.41705778358651,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9715",2020-05-15,2926103,"Retirolândia",5,5.36380781773242,13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9716",2020-05-16,2926103,"Retirolândia",5,5.31873769694994,14,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9717",2020-05-17,2926103,"Retirolândia",5,5.28018231659461,15,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9718",2020-05-18,2926103,"Retirolândia",6,5.25098733675307,16,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9719",2020-05-19,2926103,"Retirolândia",6,6.33538417261071,17,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9720",2020-05-20,2926103,"Retirolândia",6,6.29662539316936,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9721",2020-05-21,2926103,"Retirolândia",6,6.26266504541306,19,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9722",2020-05-22,2926103,"Retirolândia",6,6.23281464714674,20,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9723",2020-05-23,2926103,"Retirolândia",6,6.20651117087435,21,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9724",2020-05-24,2926103,"Retirolândia",9,6.18620533258517,22,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9725",2020-05-25,2926103,"Retirolândia",9,9.49917398049706,23,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9726",2020-05-26,2926103,"Retirolândia",9,9.44340586525881,24,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9727",2020-05-27,2926103,"Retirolândia",9,9.39398190488167,25,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9728",2020-05-28,2926103,"Retirolândia",9,9.35014672896336,26,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9729",2020-05-29,2926103,"Retirolândia",9,9.31124474564087,27,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9730",2020-05-30,2926103,"Retirolândia",11,9.27717862669695,28,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9731",2020-05-31,2926103,"Retirolândia",14,11.4683851497701,29,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9732",2020-06-01,2926103,"Retirolândia",14,14.7484343773263,30,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9733",2020-06-02,2926103,"Retirolândia",15,14.6656744958615,31,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9734",2020-06-03,2926103,"Retirolândia",15,15.7025863836054,32,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9735",2020-06-04,2926103,"Retirolândia",15,15.6248482116785,33,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9736",2020-06-05,2926103,"Retirolândia",18,15.5559050878687,34,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9737",2020-06-06,2926103,"Retirolândia",18,18.8260605131971,35,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9738",2020-06-07,2926103,"Retirolândia",18,18.7347221508242,36,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9739",2020-06-08,2926103,"Retirolândia",18,18.6534944046411,37,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9740",2020-06-09,2926103,"Retirolândia",19,18.5812775287705,38,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9741",2020-06-10,2926103,"Retirolândia",19,19.6275426080325,39,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9742",2020-06-11,2926103,"Retirolândia",19,19.5581825312723,40,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9743",2020-06-12,2926103,"Retirolândia",20,19.496503201585,41,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9744",2020-06-13,2926103,"Retirolândia",21,20.5521475266162,42,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9745",2020-06-14,2926103,"Retirolândia",22,21.6016405973923,43,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9746",2020-06-15,2926103,"Retirolândia",24,22.6456684929907,44,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9747",2020-06-16,2926103,"Retirolândia",24,24.7953223328143,45,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9748",2020-06-17,2926103,"Retirolândia",25,24.7074388766933,46,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9749",2020-06-18,2926103,"Retirolândia",25,25.7397650949683,47,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9750",2020-06-19,2926103,"Retirolândia",25,25.6580194330321,48,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9751",2020-06-20,2926103,"Retirolândia",26,25.5853091829914,49,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9752",2020-06-21,2926103,"Retirolândia",26,26.6311313720087,50,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9753",2020-06-22,2926103,"Retirolândia",27,26.5613924622807,51,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9754",2020-06-23,2926103,"Retirolândia",27,27.6098575216871,52,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9755",2020-06-24,2926103,"Retirolândia",27,27.5424687854421,53,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9756",2020-06-25,2926103,"Retirolândia",31,27.4825287498454,54,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9757",2020-06-26,2926103,"Retirolândia",41,31.8712070757423,55,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9758",2020-06-27,2926103,"Retirolândia",53,42.8799252873456,56,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9759",2020-06-28,2926103,"Retirolândia",53,55.9981733133676,57,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9760",2020-06-29,2926103,"Retirolândia",53,55.6668805451937,58,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9761",2020-06-30,2926103,"Retirolândia",54,55.3721954355672,59,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9762",2020-07-01,2926103,"Retirolândia",56,56.2205706528073,60,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9763",2020-07-02,2926103,"Retirolândia",57,58.1961979346248,61,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9764",2020-07-03,2926103,"Retirolândia",61,59.0640207661967,62,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9765",2020-07-04,2926103,"Retirolândia",64,63.2779423643673,63,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9766",2020-07-05,2926103,"Retirolândia",70,66.3577283606834,64,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9767",2020-07-06,2926103,"Retirolândia",70,72.7601913484504,65,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9768",2020-07-07,2926103,"Retirolândia",71,72.4551961825066,66,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9769",2020-07-08,2926103,"Retirolândia",71,73.2944001331848,67,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9770",2020-07-09,2926103,"Retirolândia",74,73.0408739773936,68,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9771",2020-07-10,2926103,"Retirolândia",75,76.1468552733104,69,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9772",2020-07-11,2926103,"Retirolândia",75,77.0201302687795,70,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9773",2020-07-12,2926103,"Retirolândia",81,76.7969103764959,71,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9774",2020-07-13,2926103,"Retirolândia",89,83.2613425354124,72,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9775",2020-07-14,2926103,"Retirolândia",89,91.8954514723873,73,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9776",2020-07-15,2926103,"Retirolândia",89,91.5755104813023,74,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9777",2020-07-16,2926103,"Retirolândia",94,91.2909222879343,75,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9778",2020-07-17,2926103,"Retirolândia",98,96.5902693770042,76,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9779",2020-07-18,2926103,"Retirolândia",101,100.746041486906,77,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9780",2020-07-19,2926103,"Retirolândia",110,103.774103351688,78,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9781",2020-07-20,2926103,"Retirolândia",111,113.462051121861,79,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9782",2020-07-21,2926103,"Retirolândia",117,114.189999936707,80,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9783",2020-07-22,2926103,"Retirolândia",121,120.500498711301,81,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9784",2020-07-23,2926103,"Retirolândia",130,124.555692499793,82,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9785",2020-07-24,2926103,"Retirolândia",133,134.157276399605,83,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9786",2020-07-25,2926103,"Retirolândia",139,137.029399925985,84,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9787",2020-07-26,2926103,"Retirolândia",146,143.247146862903,85,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9788",2020-07-27,2926103,"Retirolândia",151,150.551331026506,86,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9789",2020-07-28,2926103,"Retirolândia",151,155.600907951427,87,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9790",2020-07-29,2926103,"Retirolândia",153,155.092517831726,88,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9791",2020-07-30,2926103,"Retirolândia",158,156.861299254836,89,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9792",2020-07-31,2926103,"Retirolândia",163,161.987123160451,90,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9793",2020-08-01,2926103,"Retirolândia",163,167.099043803181,91,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9794",2020-08-02,2926103,"Retirolândia",165,166.646108559029,92,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9795",2020-08-03,2926103,"Retirolândia",175,168.464217216556,93,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9796",2020-08-04,2926103,"Retirolândia",175,179.186406710126,94,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9797",2020-08-05,2926103,"Retirolândia",178,178.723818058893,95,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9798",2020-08-06,2926103,"Retirolândia",185,181.643837769749,96,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9799",2020-08-07,2926103,"Retirolândia",NA,NA,97,189.014686248314,185.790188296335,192.239184200294,184.083242189396,193.946130307233,NA,NA,0,0,0,0,0
"9800",2020-08-08,2926103,"Retirolândia",NA,NA,98,193.029372496629,188.210710849434,197.848034143823,185.659865458359,200.398879534898,NA,NA,0,0,0,0,0
"9801",2020-08-09,2926103,"Retirolândia",NA,NA,99,197.044058744943,190.821499924392,203.266617565494,187.527476261756,206.56064122813,NA,NA,0,0,0,0,0
"9802",2020-08-10,2926103,"Retirolândia",NA,NA,100,201.058744993257,193.498751550846,208.618738435668,189.496732766158,212.620757220356,NA,NA,0,0,0,0,0
"9803",2020-08-11,2926103,"Retirolândia",NA,NA,101,205.073431241572,196.198005224522,213.948857258621,191.499638498028,218.647223985115,NA,NA,0,0,0,0,0
"9804",2020-08-12,2926103,"Retirolândia",NA,NA,102,209.088117489886,198.898259989831,219.277974989941,193.504075267429,224.672159712343,NA,NA,0,0,0,0,0
"9805",2020-08-13,2926103,"Retirolândia",NA,NA,103,213.1028037382,201.5881423579,224.617465118501,195.492648824166,230.712958652234,NA,NA,0,0,0,0,0
"9806",2020-08-14,2926103,"Retirolândia",NA,NA,104,217.117489986515,204.260982736467,229.973997236562,197.455158907107,236.779821065922,NA,NA,0,0,0,0,0
"9807",2020-08-15,2926103,"Retirolândia",NA,NA,105,221.132176234829,206.912677264549,235.351675205109,199.38532920249,242.879023267168,NA,NA,0,0,0,0,0
"9808",2020-08-16,2926103,"Retirolândia",NA,NA,106,225.146862483143,209.540631587102,240.753093379184,201.279191986671,249.014532979615,NA,NA,0,0,0,0,0
"9809",2020-08-17,2926103,"Retirolândia",NA,NA,107,229.161548731458,212.143189430205,246.17990803271,203.134214207277,255.188883255638,NA,NA,0,0,0,0,0
"9810",2020-08-18,2926103,"Retirolândia",NA,NA,108,233.176234979772,214.719301818072,251.633168141472,204.948791594283,261.403678365261,NA,NA,0,0,0,0,0
"9811",2020-08-19,2926103,"Retirolândia",NA,NA,109,237.190921228086,217.268325331489,257.113517124684,206.721940122918,267.659902333254,NA,NA,0,0,0,0,0
"9812",2020-08-20,2926103,"Retirolândia",NA,NA,110,241.2056074764,219.789893874719,262.621321078082,208.45309989807,273.958115054731,NA,NA,0,0,0,0,0
"9813",2020-04-28,2927507,"Santa Bárbara",1,0.999552786511349,1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9814",2020-04-29,2927507,"Santa Bárbara",1,1.00134163517416,2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9815",2020-04-30,2927507,"Santa Bárbara",1,1.00000272337433,3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9816",2020-05-01,2927507,"Santa Bárbara",1,1.00000140158454,4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9817",2020-05-02,2927507,"Santa Bárbara",1,1.00000062172891,5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9818",2020-05-03,2927507,"Santa Bárbara",3,1.1071035620115,6,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9819",2020-05-04,2927507,"Santa Bárbara",3,2.9453642628752,7,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9820",2020-05-05,2927507,"Santa Bárbara",3,3.43518514476574,8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9821",2020-05-06,2927507,"Santa Bárbara",3,3.66565172460225,9,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9822",2020-05-07,2927507,"Santa Bárbara",3,3.18550475819998,10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9823",2020-05-08,2927507,"Santa Bárbara",3,3.40859375066353,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9824",2020-05-09,2927507,"Santa Bárbara",3,3.06394569775779,12,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9825",2020-05-10,2927507,"Santa Bárbara",6,3.26667276524413,13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9826",2020-05-11,2927507,"Santa Bárbara",6,5.8398430874352,14,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9827",2020-05-12,2927507,"Santa Bárbara",6,6.64905963180235,15,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9828",2020-05-13,2927507,"Santa Bárbara",6,6.95738197472406,16,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9829",2020-05-14,2927507,"Santa Bárbara",6,6.29239544727259,17,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9830",2020-05-15,2927507,"Santa Bárbara",9,6.59285534035959,18,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9831",2020-05-16,2927507,"Santa Bárbara",9,8.94908191026418,19,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9832",2020-05-17,2927507,"Santa Bárbara",9,9.84699854541693,20,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9833",2020-05-18,2927507,"Santa Bárbara",9,10.0011033802657,21,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9834",2020-05-19,2927507,"Santa Bárbara",9,9.41650128042702,22,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9835",2020-05-20,2927507,"Santa Bárbara",10,9.60255492082364,23,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9836",2020-05-21,2927507,"Santa Bárbara",10,10.1365092015843,24,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9837",2020-05-22,2927507,"Santa Bárbara",10,10.527964206386,25,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9838",2020-05-23,2927507,"Santa Bárbara",13,10.4001734540743,26,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9839",2020-05-24,2927507,"Santa Bárbara",16,13.1352103424817,27,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9840",2020-05-25,2927507,"Santa Bárbara",17,16.5354385536231,28,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9841",2020-05-26,2927507,"Santa Bárbara",17,18.56336068517,29,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9842",2020-05-27,2927507,"Santa Bárbara",17,18.4346302946985,30,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9843",2020-05-28,2927507,"Santa Bárbara",18,18.2134967575292,31,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9844",2020-05-29,2927507,"Santa Bárbara",18,18.7224713514555,32,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9845",2020-05-30,2927507,"Santa Bárbara",18,18.8478559949229,33,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9846",2020-05-31,2927507,"Santa Bárbara",18,18.7415037146291,34,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9847",2020-06-01,2927507,"Santa Bárbara",18,18.4542883555286,35,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9848",2020-06-02,2927507,"Santa Bárbara",18,18.4252704545366,36,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9849",2020-06-03,2927507,"Santa Bárbara",22,18.2394142169999,37,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9850",2020-06-04,2927507,"Santa Bárbara",22,22.0385098614763,38,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9851",2020-06-05,2927507,"Santa Bárbara",24,22.7483173615449,39,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9852",2020-06-06,2927507,"Santa Bárbara",28,25.3555408173862,40,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9853",2020-06-07,2927507,"Santa Bárbara",29,28.3892765343194,41,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9854",2020-06-08,2927507,"Santa Bárbara",29,31.1553061983678,42,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9855",2020-06-09,2927507,"Santa Bárbara",29,30.6380688386892,43,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9856",2020-06-10,2927507,"Santa Bárbara",31,30.5758938983763,44,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9857",2020-06-11,2927507,"Santa Bárbara",32,31.7528504482441,45,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9858",2020-06-12,2927507,"Santa Bárbara",32,33.1800476813294,46,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9859",2020-06-13,2927507,"Santa Bárbara",38,33.248121638675,47,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9860",2020-06-14,2927507,"Santa Bárbara",41,38.6740727018449,48,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9861",2020-06-15,2927507,"Santa Bárbara",44,42.4656937952083,49,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9862",2020-06-16,2927507,"Santa Bárbara",46,46.838281580551,50,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9863",2020-06-17,2927507,"Santa Bárbara",56,48.060035470207,51,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9864",2020-06-18,2927507,"Santa Bárbara",56,58.5148296720175,52,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9865",2020-06-19,2927507,"Santa Bárbara",56,59.2605770568447,53,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9866",2020-06-20,2927507,"Santa Bárbara",76,61.049694103268,54,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9867",2020-06-21,2927507,"Santa Bárbara",76,76.3884968880634,55,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9868",2020-06-22,2927507,"Santa Bárbara",87,82.2627872265355,56,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9869",2020-06-23,2927507,"Santa Bárbara",90,93.4921480346714,57,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9870",2020-06-24,2927507,"Santa Bárbara",90,94.6905174067193,58,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9871",2020-06-25,2927507,"Santa Bárbara",91,98.3078631100593,59,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9872",2020-06-26,2927507,"Santa Bárbara",98,94.0118817669109,60,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9873",2020-06-27,2927507,"Santa Bárbara",114,102.848259033342,61,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9874",2020-06-28,2927507,"Santa Bárbara",115,115.888782185754,62,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9875",2020-06-29,2927507,"Santa Bárbara",126,122.964450304326,63,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9876",2020-06-30,2927507,"Santa Bárbara",131,131.846720210778,64,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9877",2020-07-01,2927507,"Santa Bárbara",134,137.190900826452,65,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9878",2020-07-02,2927507,"Santa Bárbara",154,141.806047551373,66,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9879",2020-07-03,2927507,"Santa Bárbara",157,158.304789706255,67,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9880",2020-07-04,2927507,"Santa Bárbara",166,165.523022349711,68,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9881",2020-07-05,2927507,"Santa Bárbara",166,175.30903427211,69,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9882",2020-07-06,2927507,"Santa Bárbara",173,172.795667275714,70,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9883",2020-07-07,2927507,"Santa Bárbara",177,181.286541477506,71,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9884",2020-07-08,2927507,"Santa Bárbara",182,181.137214903075,72,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9885",2020-07-09,2927507,"Santa Bárbara",185,189.921365375432,73,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"9886",2020-07-10,2927507,"Santa Bárbara",185,188.726955518704,74,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA
"9887",2020-07-11,2927507,"Santa Bárbara",190,192.07941208921,75,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9888",2020-07-12,2927507,"Santa Bárbara",190,192.342771971057,76,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9889",2020-07-13,2927507,"Santa Bárbara",192,195.091760227649,77,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9890",2020-07-14,2927507,"Santa Bárbara",193,194.640350335687,78,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9891",2020-07-15,2927507,"Santa Bárbara",193,196.234884364649,79,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9892",2020-07-16,2927507,"Santa Bárbara",193,195.201246852226,80,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9893",2020-07-17,2927507,"Santa Bárbara",193,195.209208740969,81,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9894",2020-07-18,2927507,"Santa Bárbara",193,194.138524518773,82,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9895",2020-07-19,2927507,"Santa Bárbara",203,194.298004707079,83,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9896",2020-07-20,2927507,"Santa Bárbara",208,203.045518711128,84,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9897",2020-07-21,2927507,"Santa Bárbara",208,210.08044253867,85,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"9898",2020-07-22,2927507,"Santa Bárbara",208,212.329803906766,86,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
